userId,title,predicted_rating
442,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Born Yesterday (1950)', 'Dazed and Confused (1993)', 'Submarine (2010)', 'Black Mirror: White Christmas (2014)']","[3.815657138824463, 3.735579252243042, 3.6913843154907227, 3.7479193210601807, 3.7780044078826904]"
443,"['Dogville (2003)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Phir Hera Pheri (2006)']","[4.380016326904297, 4.383760929107666, 4.388558864593506, 4.362130165100098, 4.355321407318115]"
444,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Sword of Doom, The (Dai-bosatsu tôge) (1966)']","[4.553494453430176, 4.7439680099487305, 4.5443925857543945, 4.559676170349121, 4.539493083953857]"
445,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Eddie Izzard: Dress to Kill (1999)', 'Anne of Green Gables (1985)']","[4.006165981292725, 4.0350494384765625, 3.9778835773468018, 3.8992936611175537, 3.9396369457244873]"
446,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Hush... Hush, Sweet Charlotte (1964)']","[3.8983638286590576, 3.7490484714508057, 3.8730733394622803, 3.7436766624450684, 3.8434407711029053]"
447,"['Eye for an Eye (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Delirium (2014)', 'Ex Drummer (2007)']","[4.523641109466553, 4.737581729888916, 4.513200759887695, 4.507251739501953, 4.521862983703613]"
448,"['Dune (2000)', 'Eddie Izzard: Dress to Kill (1999)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Slap Shot (1977)', 'Fubar (2002)']","[4.378190994262695, 4.142887592315674, 4.134643077850342, 4.187738418579102, 4.161115646362305]"
449,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Lady Eve, The (1941)']","[4.452495574951172, 4.404505729675293, 4.370619297027588, 4.377964019775391, 4.353524208068848]"
45,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.218813896179199, 4.2610931396484375, 4.302645206451416, 4.219387531280518, 4.377218723297119]"
450,"[""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.275786399841309, 4.2982892990112305, 4.288921356201172, 4.294754981994629, 4.320244789123535]"
451,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.028223514556885, 4.096465110778809, 4.032281875610352, 3.9407482147216797, 3.929959297180176]"
452,"['Fantastic Fear of Everything, A (2012)', 'Mod Squad, The (1999)', 'Chinese Puzzle (Casse-tête chinois) (2013)', 'Pixel Perfect (2004)', 'Big Year, The (2011)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
453,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Phir Hera Pheri (2006)', 'World of Glory (1991)']","[4.53456449508667, 4.582904815673828, 4.460807800292969, 4.4539995193481445, 4.470354080200195]"
454,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""A Dog's Purpose (2017)"", 'Hush... Hush, Sweet Charlotte (1964)']","[3.897510528564453, 3.9098310470581055, 3.900134325027466, 4.015405178070068, 3.949550151824951]"
455,"[""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'The Editor (2015)', 'Tales of Manhattan (1942)', 'Villain (1971)']","[4.04624080657959, 3.8662517070770264, 3.8681578636169434, 3.8681905269622803, 3.8700296878814697]"
456,"['Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Slumber Party Massacre III (1990)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Delirium (2014)']","[4.993819713592529, 4.8831987380981445, 4.937515735626221, 4.946958541870117, 4.9125285148620605]"
457,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Lost in Translation (2003)', 'Slap Shot (1977)']","[4.718653678894043, 4.447325229644775, 4.51861572265625, 4.491519927978516, 4.43320894241333]"
458,"['Eye for an Eye (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)', 'The Girl with All the Gifts (2016)']","[4.734576225280762, 4.755751132965088, 4.699545860290527, 4.6638946533203125, 4.6424055099487305]"
459,"['Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Vacations in Prostokvashino (1980)']","[4.494160175323486, 4.473567008972168, 4.539175033569336, 4.5040388107299805, 4.507517337799072]"
46,"['Eye for an Eye (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Stand, The (1994)']","[4.5317792892456055, 4.569255828857422, 4.5308332443237305, 4.518604755401611, 4.528979301452637]"
460,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Flickering Lights (Blinkende lygter) (2000)', 'Belle époque (1992)']","[4.684293746948242, 4.545708656311035, 4.483489036560059, 4.45482873916626, 4.4701313972473145]"
461,"['Down Argentine Way (1940)', 'Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Pit and the Pendulum (1961)', 'Hudsucker Proxy, The (1994)']","[4.2059783935546875, 4.2429046630859375, 4.403271675109863, 4.3555588722229, 4.2017822265625]"
462,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Born Yesterday (1950)', 'Baby Driver (2017)', 'Lady Eve, The (1941)', 'Black Mirror: White Christmas (2014)']","[4.218559265136719, 4.185213565826416, 4.166319847106934, 4.132624626159668, 4.177687644958496]"
463,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Delirium (2014)']","[4.389071464538574, 4.381302833557129, 4.4568939208984375, 4.37697172164917, 4.327486038208008]"
464,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.389984607696533, 4.4653849601745605, 4.276788711547852, 4.269577503204346, 4.560152530670166]"
465,"[""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Meantime (1984)', 'A Perfect Day (2015)', 'Vacations in Prostokvashino (1980)']","[4.734375, 4.56231164932251, 4.5849409103393555, 4.569328784942627, 4.5833282470703125]"
466,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'The Editor (2015)', 'Tales of Manhattan (1942)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.665469169616699, 4.777263164520264, 4.565508842468262, 4.636476039886475, 4.586966037750244]"
467,"['Funny Games U.S. (2007)', 'Great Escape, The (1963)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Dazed and Confused (1993)', '12 Angry Men (1957)']","[4.2165117263793945, 4.1608757972717285, 4.118300437927246, 4.253556728363037, 4.129043102264404]"
468,"['Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', 'Casper Meets Wendy (1998)', 'Vacation (2015)']","[4.335149765014648, 4.305678844451904, 4.351177215576172, 4.307279586791992, 4.335648536682129]"
469,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Spotlight (2015)']","[4.507626533508301, 4.351447105407715, 4.3089118003845215, 4.341824054718018, 4.312046527862549]"
47,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Dazed and Confused (1993)', 'King and I, The (1956)', 'Submarine (2010)']","[3.5913169384002686, 3.475132465362549, 3.4282920360565186, 3.4216043949127197, 3.4196527004241943]"
470,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)', ""National Lampoon's Bag Boy (2007)""]","[4.154385566711426, 4.23677921295166, 4.169771194458008, 4.2055840492248535, 4.189125061035156]"
471,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[3.8866028785705566, 3.9543113708496094, 3.904665946960449, 3.9260764122009277, 3.850517749786377]"
472,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Tales of Manhattan (1942)']","[4.215994834899902, 4.37274694442749, 4.179253578186035, 4.223858833312988, 4.225481986999512]"
473,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', 'Born Yesterday (1950)', 'Dazed and Confused (1993)']","[3.9625425338745117, 4.134661674499512, 3.874208927154541, 3.9355506896972656, 3.984084129333496]"
474,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)', 'Spotlight (2015)']","[4.1987152099609375, 3.994518756866455, 3.960683822631836, 3.943652629852295, 3.945131540298462]"
475,"['Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'The Eye: Infinity (2005)', 'Remember the Titans (2000)', ""Ocean's Eleven (a.k.a. Ocean's 11) (1960)""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
476,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.373239040374756, 4.178442001342773, 4.341354846954346, 4.271410942077637, 4.221172332763672]"
477,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.059441089630127, 4.141580581665039, 4.022041320800781, 4.043818950653076, 4.012741565704346]"
478,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Lost in Translation (2003)', 'Superstar (1999)', 'Star Wars: Episode IV - A New Hope (1977)']","[4.577312469482422, 4.277340888977051, 4.394656658172607, 4.376350402832031, 4.236499786376953]"
479,"['Funny Games U.S. (2007)', 'Great Escape, The (1963)', 'Dazed and Confused (1993)', 'Sonatine (Sonachine) (1993)', 'Top Secret! (1984)']","[4.572382926940918, 4.472599983215332, 4.383705139160156, 4.273900032043457, 4.275945663452148]"
48,"['Children of the Corn IV: The Gathering (1996)', ""A Dog's Purpose (2017)"", 'Fantastic Fear of Everything, A (2012)', 'The Eye: Infinity (2005)', 'Bone Man, The (Der Knochenmann) (2009)']","[4.7783966064453125, 4.5795207023620605, 4.636897087097168, 4.643796443939209, 4.592914581298828]"
480,"['Dune (2000)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Spotlight (2015)']","[4.095310688018799, 4.115419387817383, 3.925029754638672, 3.9240288734436035, 3.922999620437622]"
481,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""]","[3.8590385913848877, 3.551539897918701, 3.5678818225860596, 3.530242681503296, 3.5406887531280518]"
482,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Lost in Translation (2003)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.8422393798828125, 4.854203701019287, 4.830005645751953, 4.808313369750977, 4.921131134033203]"
483,"['Dune (2000)', 'On the Trail of the Bremen Town Musicians (1973)', 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Timecrimes (Cronocrímenes, Los) (2007)']","[4.1231865882873535, 3.9965667724609375, 4.057685852050781, 4.042741775512695, 3.999598741531372]"
484,"['Fantastic Fear of Everything, A (2012)', 'Back to the Future Part II (1989)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', ""To Grandmother's House We Go (1992)""]","[4.456323146820068, 4.488493919372559, 4.380203723907471, 4.417075157165527, 4.347499847412109]"
485,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)']","[4.136727333068848, 4.079214572906494, 4.125833034515381, 4.1160197257995605, 4.080241680145264]"
486,"['Dune (2000)', 'Eye for an Eye (1996)', 'Gladiator (1992)', 'Dogville (2003)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.3126020431518555, 4.33112907409668, 4.2336931228637695, 4.228874683380127, 4.259639739990234]"
487,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Dazed and Confused (1993)', 'Black Mirror: White Christmas (2014)']","[3.660353183746338, 3.652939796447754, 3.5937247276306152, 3.7364156246185303, 3.544835090637207]"
488,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Slap Shot (1977)', 'Logan (2017)']","[4.634174346923828, 4.372557640075684, 4.367966651916504, 4.3304829597473145, 4.3183979988098145]"
489,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Slap Shot (1977)']","[4.367874622344971, 4.164266586303711, 4.135956287384033, 4.114717483520508, 4.166903495788574]"
49,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'The Editor (2015)', 'Tales of Manhattan (1942)', 'Phir Hera Pheri (2006)']","[4.489873886108398, 4.281247615814209, 4.31419563293457, 4.318745136260986, 4.274051189422607]"
490,"['Dune (2000)', 'Funny Games U.S. (2007)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Dazed and Confused (1993)']","[3.8984298706054688, 3.8873450756073, 3.7225728034973145, 3.717801094055176, 3.7311577796936035]"
491,"['Scooby-Doo (2002)', 'Dinosaur (2000)', 'Road to El Dorado, The (2000)', 'City of Angels (1998)', 'Coyote Ugly (2000)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
492,"['What Lies Beneath (2000)', 'EuroTrip (2004)', 'Taken 2 (2012)', 'Scooby-Doo (2002)', 'Now and Then (1995)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
493,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', 'Dr. Phibes Rises Again (1972)', ""National Lampoon's Bag Boy (2007)""]","[4.0908074378967285, 4.151933670043945, 4.044379234313965, 4.030222415924072, 4.047708511352539]"
494,"['Dune (2000)', 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Dangerous Liaisons (1988)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']","[5.0, 4.956082344055176, 5.0, 5.0, 4.954348564147949]"
495,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)', 'Beautiful People (1999)']","[4.543376445770264, 4.605535507202148, 4.552744388580322, 4.5056233406066895, 4.508359909057617]"
496,"['Dune (2000)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Baby Driver (2017)', 'Spotlight (2015)']","[4.2516865730285645, 4.134415626525879, 4.108461856842041, 4.135380268096924, 4.059687614440918]"
497,"['Funny Games U.S. (2007)', 'Great Escape, The (1963)', 'Dazed and Confused (1993)', 'When Harry Met Sally... (1989)', 'Pit and the Pendulum (1961)']","[4.437366962432861, 4.239360332489014, 4.202291965484619, 4.0968732833862305, 4.189349174499512]"
498,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Siam Sunset (1999)', ""National Lampoon's Bag Boy (2007)""]","[4.068251609802246, 4.130760192871094, 4.157535552978516, 4.092366695404053, 4.090938091278076]"
499,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', 'Beautiful People (1999)', 'Sword of Doom, The (Dai-bosatsu tôge) (1966)', ""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)""]","[4.674037933349609, 4.4952311515808105, 4.476561546325684, 4.458701133728027, 4.425727844238281]"
5,"['Great Escape, The (1963)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', 'Black Mirror: White Christmas (2014)']","[4.634478569030762, 4.652612209320068, 4.622298240661621, 4.636150360107422, 4.602326393127441]"
50,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Born Yesterday (1950)', 'Baby Driver (2017)', 'Black Mirror: White Christmas (2014)']","[3.5742287635803223, 3.5326154232025146, 3.5087146759033203, 3.5122666358947754, 3.4478917121887207]"
500,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[4.918882369995117, 4.726078033447266, 4.709721565246582, 4.827825546264648, 4.700376510620117]"
501,"['Dune (2000)', 'Dr. Phibes Rises Again (1972)', 'Alpha and Omega 3: The Great Wolf Games (2014)', 'Vacation (2015)', 'The Cave of the Golden Rose (1991)']","[4.276223182678223, 4.18913459777832, 4.288914680480957, 4.2050580978393555, 4.19456672668457]"
502,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Belle époque (1992)']","[4.631955623626709, 4.521320819854736, 4.470035076141357, 4.484785079956055, 4.4532880783081055]"
503,"['Dune (2000)', 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Lady Eve, The (1941)']","[4.3770670890808105, 4.259451389312744, 4.269022464752197, 4.265863418579102, 4.233370304107666]"
504,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Best Offer, The (Migliore offerta, La) (2013)']","[3.9256622791290283, 3.919180393218994, 3.8951640129089355, 3.889988422393799, 3.8890230655670166]"
505,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)', 'Hush... Hush, Sweet Charlotte (1964)', 'Belle époque (1992)']","[5.0, 5.0, 4.904513835906982, 4.9848175048828125, 4.953372001647949]"
506,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Andalusian Dog, An (Chien andalou, Un) (1929)', 'Lamerica (1994)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""]","[4.477250576019287, 4.2089738845825195, 4.156467437744141, 4.204167366027832, 4.234773635864258]"
507,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Born Yesterday (1950)']","[3.5995442867279053, 3.650404214859009, 3.6505002975463867, 3.606809616088867, 3.6282684803009033]"
508,"['Lost in Translation (2003)', 'Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)', 'Forgetting Sarah Marshall (2008)', ""Charlotte's Web (1973)"", 'Death Race 2000 (1975)']","[3.9088127613067627, 3.9518191814422607, 3.8331401348114014, 3.8438475131988525, 3.922572612762451]"
509,"['Dune (2000)', 'Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)']","[3.6599466800689697, 3.559891700744629, 3.553769826889038, 3.55389404296875, 3.6019158363342285]"
51,"['Funny Games U.S. (2007)', 'Autumn Sonata (Höstsonaten) (1978)', ""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Vacations in Prostokvashino (1980)']","[4.567360877990723, 4.594286918640137, 4.552249908447266, 4.5212812423706055, 4.550394535064697]"
510,"['Andalusian Dog, An (Chien andalou, Un) (1929)', 'Burnt by the Sun (Utomlyonnye solntsem) (1994)', 'Dazed and Confused (1993)', '12 Angry Men (1957)', 'Palookaville (1996)']","[4.191766738891602, 4.211714744567871, 4.387380599975586, 4.227591037750244, 4.214965343475342]"
511,"['Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", ""A Dog's Purpose (2017)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.18950080871582, 4.209145545959473, 4.145514965057373, 4.220621109008789, 4.269472122192383]"
512,"['Eye for an Eye (1996)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)', 'Best Offer, The (Migliore offerta, La) (2013)', 'Dawn of the Planet of the Apes (2014)']","[4.407680034637451, 4.490049362182617, 4.7660746574401855, 4.386047840118408, 4.369510173797607]"
513,"['Dune (2000)', 'Eye for an Eye (1996)', 'Funny Games U.S. (2007)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Anne of Green Gables (1985)']","[3.9460835456848145, 3.863288640975952, 3.833637237548828, 3.884601593017578, 3.821725606918335]"
514,"['Dune (2000)', 'Autumn Sonata (Höstsonaten) (1978)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Day & Night (2010)', 'Anne of Green Gables (1985)']","[4.065877437591553, 3.892817974090576, 4.054214954376221, 3.9821619987487793, 3.939568042755127]"
515,"['Dune (2000)', 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)', 'Delirium (2014)']","[4.706232070922852, 4.725530624389648, 4.7634196281433105, 4.76785135269165, 4.703518390655518]"
516,"['Children of the Corn IV: The Gathering (1996)', 'Dr. Phibes Rises Again (1972)', 'The Eye: Infinity (2005)', 'Remember the Titans (2000)', 'Doctor Who: A Christmas Carol (2010)']","[4.25723934173584, 4.286774635314941, 4.21563720703125, 4.276264190673828, 4.2194108963012695]"
517,"['Phantom of the Paradise (1974)', 'Animal Crackers (1930)', 'Dazed and Confused (1993)', 'King and I, The (1956)', 'Submarine (2010)']","[3.7422516345977783, 3.6690425872802734, 3.6611251831054688, 3.867039442062378, 3.770463705062866]"
518,"['What Lies Beneath (2000)', 'Bone Man, The (Der Knochenmann) (2009)', 'Remember the Titans (2000)', 'Tales from the Darkside: The Movie (1990)', 'District 13 (Banlieue 13) (2004)']","[4.9150776863098145, 4.879729270935059, 5.0, 4.899515151977539, 4.8432745933532715]"
519,"[""A Dog's Purpose (2017)"", 'Willy/Milly (1986)', 'Siam Sunset (1999)', 'The Editor (2015)', 'Tales of Manhattan (1942)']","[4.394256591796875, 4.2202911376953125, 4.247557640075684, 4.268308639526367, 4.22464656829834]"
52,"['What Lies Beneath (2000)', 'Children of the Corn IV: The Gathering (1996)', 'Hush... Hush, Sweet Charlotte (1964)', 'The Eye: Infinity (2005)', 'Remember the Titans (2000)']","[4.994652271270752, 4.980764389038086, 4.963517665863037, 5.0, 5.0]"
520,"['Willy/Milly (1986)', 'Fantastic Fear of Everything, A (2012)', 'Phir Hera Pheri (2006)', 'Dr. Phibes Rises Again (1972)', ""National Lampoon's Bag Boy (2007)""]","[4.324726104736328, 4.300275802612305, 4.320123672485352, 4.323432922363281, 4.284043312072754]"
521,"['Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983)', 'Hush... Hush, Sweet Charlotte (1964)']","[4.043241024017334, 4.065560817718506, 4.117143630981445, 4.030110836029053, 4.081897735595703]"
522,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.499588489532471, 4.382114410400391, 4.421842575073242, 4.569345951080322, 4.342053413391113]"
523,"['Twilight Zone: The Movie (1983)', 'Chungking Express (Chung Hing sam lam) (1994)', 'Monster Squad, The (1987)', 'Jennifer 8 (1992)', 'This Is Where I Leave You (2014)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
524,"['Dr. Phibes Rises Again (1972)', 'Casper Meets Wendy (1998)', 'Alpha and Omega 3: The Great Wolf Games (2014)', 'Vacation (2015)', 'The Cave of the Golden Rose (1991)']","[4.230486869812012, 4.200103282928467, 4.326662063598633, 4.270486831665039, 4.223755836486816]"
525,"['Dune (2000)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Flickering Lights (Blinkende lygter) (2000)', 'Hush... Hush, Sweet Charlotte (1964)', 'Legend of Drunken Master, The (Jui kuen II) (1994)']","[4.01759672164917, 4.043237209320068, 3.853959560394287, 4.1262335777282715, 3.8511898517608643]"
526,"['Dune (2000)', 'Eye for an Eye (1996)', 'Gladiator (1992)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"", 'Hush... Hush, Sweet Charlotte (1964)']","[4.0572075843811035, 4.016510486602783, 3.9648947715759277, 3.9756927490234375, 3.967257499694824]"
527,"['Harold and Kumar Go to White Castle (2004)', 'Blue Ruin (2013)', '7th Voyage of Sinbad, The (1958)', 'Untitled Spider-Man Reboot (2017)', 'Funny Face (1957)']","[5.0, 5.0, 5.0, 5.0, 5.0]"
